Mes;Categoria;Voltaje;Grupo_consumo;Tipo_consumo;Tarifa;Clientes_BOL;MWh_BOL;FACT_BOL;Clientes_EOR;MWh_EOR;FACT_EOR;Clientes_ESM;MWh_ESM;FACT_ESM;Clientes_GYE;MWh_GYE;FACT_GYE;Clientes_GLR;MWh_GLR;FACT_GLR;Clientes_LRS;MWh_LRS;FACT_LRS;Clientes_MAN;MWh_MAN;FACT_MAN;Clientes_MLG;MWh_MLG;FACT_MLG;Clientes_STE;MWh_STE;FACT_STE;Clientes_STD;MWh_STD;FACT_STD;Clientes_SUC;MWh_SUC;FACT_SUC
May;General;Baja;Otros;Público;BTCGSD05 (BT / Entidades Oficiales);347;97,99;9.324,03;999;519,24;47.881,59;422;220,69;20.385,30;1.375;1.063,38;99.845,88;639;537,20;49.204,48;268;261,91;19.288,60;555;448,57;41.296,89;348;318,42;29.572,32;609;844,22;78.047,98;690;535,74;49.342,65;293;134,03;12.339,48
May;General;Baja;Otros;Público;BTCGCD07 (BT / Entidades Oficiales con Demanda);11;41,00;4.242,46;0;0,00;0,00;25;71,62;7.024,68;303;919,20;89.913,80;75;165,88;17.460,08;28;123,01;9.654,22;77;210,26;21.112,80;58;259,75;26.044,17;8;22,12;2.190,61;3;10,47;1.008,59;28;29,06;3.098,43
May;General;Baja;Otros;Público;BTCGCD35 (BT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;3,32;357,47;0;0,00;0,00;0;0,00;0,00;8;91,64;8.305,28;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;218;883,31;84.245,63
May;General;Baja;Otros;Público;BTCGCD08 (BT / Escenarios Deportivos con Demanda);1;2,17;232,05;0;0,00;0,00;8;1,48;270,13;0;0,00;0,00;0;0,00;0,00;1;0,00;6,20;0;0,00;0,00;0;0,00;0,00;1;0,24;39,77;0;0,00;0,00;12;6,06;701,81
May;General;Baja;Industrial;Público;BTCGSD02 (BT / Industrial Artesanal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Industrial;Público;BTCGCD02 (BT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Industrial;Público;BTCGCD30 (BT / Industrial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;4,19;396,17
May;Residencial;NO APLICA;Residencial;Público;REFACTRE (Residencial / Refacturaciones y Reliquidaciones);0;131,35;0,00;0;0,00;0,00;0;3,86;1.204,17;0;0,00;0,00;0;0,00;0,44;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;-0,02;-1,48;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD09 (BT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD37 (BT / Autoconsumo con Demana Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD38 (BT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD08 (BT / Otros);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD12 (BT / Escenarios Deportivos);11;0,51;57,19;14;1,74;165,46;0;0,00;0,00;0;0,00;0,00;1;1,08;76,94;8;2,64;241,98;11;4,74;433,53;1;0,17;15,10;11;7,60;703,20;11;1,60;150,22;6;0,76;73,01
May;Residencial;Baja;Residencial;Público;BTCRSD02 (BT / Residencial Temporal);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;7;1,22;166,77;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD13 (BT / Bombeo de Agua);17;4,49;380,69;1;0,00;1,41;3;2,63;216,17;1;3,80;334,92;0;0,00;0,00;7;5,26;432,07;13;12,15;1.008,11;31;34,33;2.829,55;5;5,23;424,65;27;35,43;2.926,41;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD12 (BT / Ocasional);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGSD11 (BT / Servicio Comunitario);0;0,00;0,00;2;0,20;19,22;5;0,55;52,07;18;8,00;752,17;10;13,04;1.210,59;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;0,00;1,41;1;0,00;1,49;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD11 (BT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;8;17,99;1.793,64;2;0,56;148,21;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD36 (BT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;5;12,76;1.504,26
May;General;Baja;Otros;Público;BTCGCD39 (BT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;Residencial;Baja;Residencial;Público;BTCRSD01 (BT / Residencial);0;0,00;0,00;60;14,52;1.525,79;666;174,95;18.657,66;190;56,38;6.773,74;215;27,14;2.943,16;2;0,27;28,89;266;73,11;7.875,00;9;1,87;199,31;144;22,26;2.370,87;109;26,30;7.731,17;0;0,00;0,00
May;General;Baja;Otros;Público;BTCGCD41 (BT / Vehículos Eléctricos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD05 (MT / Abonados Especiales con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD06 (MT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD07 (MT / Asistencia Social con Demanda);14;113,01;8.456,22;18;19,39;1.576,90;17;167,34;12.941,50;28;451,67;32.435,55;27;423,03;31.380,36;26;302,29;22.546,98;38;139,36;11.239,03;9;240,91;17.442,06;13;416,99;29.837,57;15;146,64;11.069,08;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD08 (MT / Asistencia Social con Demanda Horaria);0;0,00;0,00;34;1.355,89;91.438,94;8;824,60;54.612,83;19;6.460,74;392.752,38;3;72,95;4.955,16;3;455,19;30.236,59;17;560,62;38.493,03;1;415,80;27.829,98;0;0,00;0,00;9;618,43;41.709,28;7;191,09;13.166,13
May;General;Media;Otros;Público;MTCGCD09 (MT / Beneficio Público con Demanda);36;119,19;8.854,38;40;53,23;3.937,19;54;347,78;27.951,86;57;983,07;70.200,52;63;424,73;34.890,43;27;86,34;7.067,59;123;238,79;20.635,80;13;461,44;35.437,12;19;88,12;6.856,30;34;164,85;12.725,01;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD10 (MT / Beneficio Público con Demanda Horaria);0;0,00;0,00;44;324,42;24.650,62;4;7,84;901,54;21;1.840,73;117.987,14;5;749,80;50.860,32;1;36,20;2.650,10;19;999,66;72.513,22;0;0,00;0,00;0;0,00;0,00;3;53,48;4.031,01;10;116,60;8.119,98
May;General;Media;Otros;Público;MTCGCD30 (MT / Bombeo de agua comunidades campesinas);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;0,23;13,76;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;12,71;509,76;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD11 (MT / Bombeo de Agua con Demanda);0;0,00;0,00;2;0,13;63,26;43;210,97;20.812,33;0;0,00;0,00;182;1.270,63;104.581,57;67;1.431,76;107.570,90;28;42,79;4.196,61;30;832,24;58.325,48;7;30,93;2.456,90;35;274,14;21.819,99;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD12 (MT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;1;34,43;2.270,29;4;383,63;27.227,69;0;0,00;0,00;8;61,48;5.255,87;1;0,00;5,99;28;425,93;40.154,14;0;0,00;0,00;7;1.214,69;89.331,43;0;0,00;0,00;3;36,88;2.816,17
May;General;Media;Comercial;Público;MTCGCD01 (MT / Comercial con Demanda);0;0,00;0,00;5;5,36;530,26;6;17,44;2.070,93;6;79,64;8.542,28;10;86,48;9.794,05;4;5,12;734,65;16;47,01;5.630,91;6;61,28;6.862,05;0;0,00;0,00;2;9,07;975,74;0;0,00;0,00
May;General;Media;Comercial;Público;MTCGCD02 (MT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;3,10;307,48;1;0,00;1,41;7;166,35;16.494,10;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD13 (MT / Entidades Oficiales Con Demanda);97;212,38;19.024,05;211;336,16;27.697,75;173;1.454,53;131.309,47;177;3.444,84;262.476,76;317;2.084,56;193.359,41;137;984,15;74.699,01;508;1.831,35;167.285,22;35;555,39;46.991,13;173;1.587,65;144.874,42;118;715,62;64.436,85;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD14 (MT / Entidades Oficiales Con Demanda Horaria);0;0,00;0,00;153;2.068,38;166.631,79;12;502,60;40.639,79;129;7.783,33;530.170,44;9;172,38;15.128,28;6;143,89;11.028,47;121;2.970,45;235.806,59;1;161,00;12.711,84;2;206,18;15.956,16;39;2.120,82;160.897,89;31;1.288,78;103.068,75
May;General;Media;Otros;Público;MTCGCD15 (MT / Escenarios Deportivos con Demanda);2;0,37;110,28;4;0,78;66,09;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;6;18,38;1.869,02;4;0,99;219,92;0;0,00;0,00;6;3,81;853,77;1;3,53;371,65;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD16 (MT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;25,55;2.317,50;0;0,00;0,00;0;0,00;0,00;6;51,18;4.105,67;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD25 (MT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;4;67,07;4.354,92;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD31 (MT / Estacionales y Ocasionales);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Industrial;Público;MTCGCD03 (MT / Industrial con Demanda);0;0,00;0,00;0;0,00;0,00;1;1,77;459,01;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;5;273,75;37.958,70;0;0,00;0,00;0;0,00;0,00
May;General;Media;Industrial;Público;MTCGCD32 (MT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;2;136,71;12.240,55;0;0,00;0,00;0;0,00;0,00;1;0,00;5,99;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;105,70;8.668,35
May;General;NO APLICA;Industrial;Público;REFACTIN (Industrial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD36 (MT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD37 (MT / Autoconsumo con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD19 (MT / Otros con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;NO APLICA;Comercial;Público;REFACTCO (Comercial / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-2,20;-180,85;0;0,00;0,00;0;0,00;176,05;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,02;1,68;0;0,00;0,00;0;-0,50;-45,00
May;General;Media;Otros;Público;MTCGCD35 (MT / Servicio Comunitario con Demanda);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;6;37,63;2.863,22;4;3,65;351,16;0;0,00;0,00;1;1,43;171,10;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD34 (MT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Media;Otros;Público;MTCGCD39 (MT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);7;4,04;378,62;40;1.147,88;54.667,06;1;20,47;984,09;21;793,19;39.223,19;18;819,93;41.856,32;8;41,76;2.238,78;64;4.591,34;213.004,78;0;0,00;0,00;1;240,68;11.406,72;27;339,81;18.369,96;4;429,38;19.780,47
May;General;Alta;Otros;Público;ATCGCD14 (AT / Asistencia Social con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;463,91;30.646,75;0;0,00;0,00;1;869,85;57.716,69;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD15 (AT / Beneficio Público con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD03 (AT / Abonados Especiales con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD04 (AT / Bombeo de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;449,75;22.728,49;1;18,97;21.202,50;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;206,72;25.496,45;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD16 (AT / Estación de Carga Rápida con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;2;2.221,17;164.876,08;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Industrial;Público;ATCGCD07 (AT / Industrial con Demanda Horaria Diferenciada);0;0,00;0,00;0;0,00;0,00;2;4.370,72;344.340,06;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;NO APLICA;Otros;Público;REFACTOT (Otros / Refacturaciones y Reliquidaciones);0;0,00;0,00;0;0,00;0,00;0;-27,72;-1.813,79;0;0,00;0,00;0;0,00;-1.416,21;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;-323,26;-20.344,67;0;0,00;0,00;0;0,05;-1.738,54
May;General;Alta;Otros;Público;ATCGCD08 (AT / Servicio Comunitario con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD12 (AT / Autoconsumo con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD05 (AT / Otros con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Comercial;Público;ATCGCD09 (AT / Comercial con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD10 (AT / Entidades Oficiales con Demanda Horaria);0;0,00;0,00;2;1.943,31;134.048,50;1;395,69;32.342,67;6;3.651,69;225.661,67;2;362,60;25.235,57;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;355,20;26.002,21;2;1.044,86;80.310,98;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD11 (AT / Escenarios Deportivos con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Otros;Público;ATCGCD13 (AT / Bombeo de Agua para Servicio Público de Agua con Demanda Horaria);0;0,00;0,00;0;0,00;0,00;1;1.962,12;97.147,92;1;640,00;26.328,67;1;12.226,65;507.731,30;0;0,00;0,00;5;3.216,75;140.339,02;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00
May;General;Alta;Industrial;Público;EATCGCD1 (AT / Industrial con Demanda Horaria Diferenciada - AT1);0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;0;0,00;0,00;1;36.109,92;2.445.465,22
